,交易日期,bob,eob,bond_code,转债_1m_收盘价,转债_1m_成交额,转债_1m_成交均价,转债_1m_成交量,stk_code,正股_1m_收盘价,正股_1m_成交额,正股_1m_成交均价,正股_1m_成交量,转股价格,溢价率
32,2025-07-07,2025-07-07 09:59:00+08:00,2025-07-07 10:00:00+08:00,123257,137.2,6516115.551999986,137.41860795478482,47418,300866,115.18,1813117.0,115.48515923566879,15700.0,111.94,33.2
33,2025-07-07,2025-07-07 10:00:00+08:00,2025-07-07 10:01:00+08:00,123257,137.36,5507622.746999979,137.22400705102598,40136,300866,115.3,1854101.0,115.16155279503106,16100.0,111.94,33.39
34,2025-07-07,2025-07-07 10:01:00+08:00,2025-07-07 10:02:00+08:00,123257,137.36,2618125.008000016,137.37669262252157,19058,300866,115.27,949651.400000006,115.38899149453292,8230.0,111.94,33.27
35,2025-07-07,2025-07-07 10:02:00+08:00,2025-07-07 10:03:00+08:00,123257,137.305,2725363.842000008,137.35328303598467,19842,300866,115.35,875983.0,115.26092105263157,7600.0,111.94,33.4
36,2025-07-07,2025-07-07 10:03:00+08:00,2025-07-07 10:04:00+08:00,123257,136.91,3455748.441999972,137.0839161410596,25209,300866,115.14,806519.0,115.217,7000.0,111.94,33.18
37,2025-07-07,2025-07-07 10:04:00+08:00,2025-07-07 10:05:00+08:00,123257,136.991,1763149.1110000014,137.01811555797337,12868,300866,115.0,1439242.0,115.13936,12500.0,111.94,33.21
38,2025-07-07,2025-07-07 10:05:00+08:00,2025-07-07 10:06:00+08:00,123257,137.256,2622394.560999989,137.11866985620858,19125,300866,115.1,2381214.0,115.03449275362318,20700.0,111.94,33.43
39,2025-07-07,2025-07-07 10:06:00+08:00,2025-07-07 10:07:00+08:00,123257,137.238,3826289.133000016,137.44348335069566,27839,300866,115.08,299452.0,115.17384615384616,2600.0,111.94,33.58
40,2025-07-07,2025-07-07 10:07:00+08:00,2025-07-07 10:08:00+08:00,123257,136.922,2393998.67900002,137.0662246078106,17466,300866,115.07,414292.0,115.08111111111111,3600.0,111.94,33.33
41,2025-07-07,2025-07-07 10:08:00+08:00,2025-07-07 10:09:00+08:00,123257,137.058,2599700.524999976,136.9056045605338,18989,300866,115.3,1290289.0,115.204375,11200.0,111.94,33.03
42,2025-07-07,2025-07-07 10:09:00+08:00,2025-07-07 10:10:00+08:00,123257,137.043,2445660.9140000343,137.02716909457834,17848,300866,115.44,1130392.0,115.34612244897959,9800.0,111.94,32.98
43,2025-07-07,2025-07-07 10:10:00+08:00,2025-07-07 10:11:00+08:00,123257,137.16,2057307.1039999723,137.11724233537538,15004,300866,115.74,1121007.0,115.56773195876289,9700.0,111.94,32.81
44,2025-07-07,2025-07-07 10:11:00+08:00,2025-07-07 10:12:00+08:00,123257,137.311,2921145.1380000114,137.22671762108382,21287,300866,115.92,2731377.0,115.73631355932203,23600.0,111.94,32.73
45,2025-07-07,2025-07-07 10:12:00+08:00,2025-07-07 10:13:00+08:00,123257,137.645,4304078.180999994,137.47973874852252,31307,300866,116.68,4487511.0,116.25676165803108,38600.0,111.94,32.37
46,2025-07-07,2025-07-07 10:13:00+08:00,2025-07-07 10:14:00+08:00,123257,137.728,3897818.926999986,137.75645615833136,28295,300866,116.83,3737371.0,116.79284375,32000.0,111.94,32.03
47,2025-07-07,2025-07-07 10:14:00+08:00,2025-07-07 10:15:00+08:00,123257,137.59,2082677.6090000272,137.61580606581387,15134,300866,116.45,1096781.0,116.67882978723404,9400.0,111.94,32.03
48,2025-07-07,2025-07-07 10:15:00+08:00,2025-07-07 10:16:00+08:00,123257,137.559,2096841.800999999,137.7055100151047,15227,300866,116.35,2351934.0,116.43237623762376,20200.0,111.94,32.39
49,2025-07-07,2025-07-07 10:16:00+08:00,2025-07-07 10:17:00+08:00,123257,137.221,3658544.870000005,137.22459285098103,26661,300866,116.26,5499685.0,116.27241014799155,47300.0,111.94,32.11
50,2025-07-07,2025-07-07 10:17:00+08:00,2025-07-07 10:18:00+08:00,123257,137.383,933083.4219999908,137.42023888070557,6790,300866,116.27,1011746.0,116.29264367816091,8700.0,111.94,32.28
51,2025-07-07,2025-07-07 10:18:00+08:00,2025-07-07 10:19:00+08:00,123257,137.301,1111469.148000002,137.2692537977031,8097,300866,116.26,1300996.0,116.16035714285714,11200.0,111.94,32.28
52,2025-07-07,2025-07-07 10:19:00+08:00,2025-07-07 10:20:00+08:00,123257,137.313,1777759.851999998,137.3211688552447,12946,300866,116.31,485810.0,116.22248803827752,4180.0,111.94,32.26
53,2025-07-07,2025-07-07 10:20:00+08:00,2025-07-07 10:21:00+08:00,123257,137.22,1841832.3359999657,137.3169563855935,13413,300866,116.1,1267653.0,116.08543956043955,10920.0,111.94,32.41
54,2025-07-07,2025-07-07 10:21:00+08:00,2025-07-07 10:22:00+08:00,123257,137.41,1264237.3760000467,137.29771676803287,9208,300866,116.17,766615.0,116.15378787878788,6600.0,111.94,32.32
55,2025-07-07,2025-07-07 10:22:00+08:00,2025-07-07 10:23:00+08:00,123257,137.36,1741119.1609999535,137.4314595469219,12669,300866,116.17,592450.0,116.16666666666667,5100.0,111.94,32.43
56,2025-07-07,2025-07-07 10:23:00+08:00,2025-07-07 10:24:00+08:00,123257,137.308,1017897.65200001,137.36810418353713,7410,300866,116.07,766660.0,116.16060606060606,6600.0,111.94,32.38
57,2025-07-07,2025-07-07 10:24:00+08:00,2025-07-07 10:25:00+08:00,123257,137.452,867725.09799999,137.4287453278413,6314,300866,116.03,708293.0,116.11360655737705,6100.0,111.94,32.49
58,2025-07-07,2025-07-07 10:25:00+08:00,2025-07-07 10:26:00+08:00,123257,137.459,2805177.26700002,137.4884706660795,20403,300866,116.04,522466.0,116.10355555555556,4500.0,111.94,32.56
59,2025-07-07,2025-07-07 10:26:00+08:00,2025-07-07 10:27:00+08:00,123257,137.4,820898.8650000095,137.38893138075474,5975,300866,115.86,1298415.0,115.92991071428571,11200.0,111.94,32.66
60,2025-07-07,2025-07-07 10:27:00+08:00,2025-07-07 10:28:00+08:00,123257,137.456,973774.9440000056,137.46117221908605,7084,300866,115.8,359166.0,115.86,3100.0,111.94,32.81
61,2025-07-07,2025-07-07 10:28:00+08:00,2025-07-07 10:29:00+08:00,123257,137.431,1581093.6809999945,137.49836342290587,11499,300866,115.94,475082.0,115.87365853658537,4100.0,111.94,32.83
62,2025-07-07,2025-07-07 10:29:00+08:00,2025-07-07 10:30:00+08:00,123257,137.3,1142415.4179999828,137.35907394493,8317,300866,115.88,811269.0,115.89557142857143,7000.0,111.94,32.67
63,2025-07-07,2025-07-07 10:30:00+08:00,2025-07-07 10:31:00+08:00,123257,137.28,1392969.656000018,137.25191210956922,10149,300866,116.13,1078999.0,116.02139784946236,9300.0,111.94,32.42
64,2025-07-07,2025-07-07 10:31:00+08:00,2025-07-07 10:32:00+08:00,123257,137.24,830632.7730000019,137.24930155320587,6052,300866,116.08,522566.0,116.12577777777778,4500.0,111.94,32.3
65,2025-07-07,2025-07-07 10:32:00+08:00,2025-07-07 10:33:00+08:00,123257,137.12,1867195.1319999688,137.16264835083882,13613,300866,115.9,939847.0,116.0304938271605,8100.0,111.94,32.33
66,2025-07-07,2025-07-07 10:33:00+08:00,2025-07-07 10:34:00+08:00,123257,137.121,1044493.7870000004,137.10866198477297,7618,300866,115.79,1135332.0,115.85020408163265,9800.0,111.94,32.48
67,2025-07-07,2025-07-07 10:34:00+08:00,2025-07-07 10:35:00+08:00,123257,137.055,1127307.8760000467,137.1087175869675,8222,300866,115.98,486763.0,115.89595238095238,4200.0,111.94,32.43
68,2025-07-07,2025-07-07 10:35:00+08:00,2025-07-07 10:36:00+08:00,123257,136.95,1984782.5189999936,136.9004358532207,14498,300866,115.8,1574229.0,115.75213235294117,13600.0,111.94,32.39
69,2025-07-07,2025-07-07 10:36:00+08:00,2025-07-07 10:37:00+08:00,123257,136.654,4842286.992999971,136.66422987694656,35432,300866,115.76,486234.5,115.77011904761905,4200.0,111.94,32.14
70,2025-07-07,2025-07-07 10:37:00+08:00,2025-07-07 10:38:00+08:00,123257,136.601,1873548.268000007,136.63566715285933,13712,300866,115.76,763623.0,115.70045454545455,6600.0,111.94,32.19
71,2025-07-07,2025-07-07 10:38:00+08:00,2025-07-07 10:39:00+08:00,123257,136.613,1147941.75,136.57843545508626,8405,300866,115.74,393455.0,115.72205882352941,3400.0,111.94,32.11
72,2025-07-07,2025-07-07 10:39:00+08:00,2025-07-07 10:40:00+08:00,123257,136.632,2149175.180000007,136.65512685191118,15727,300866,115.59,555194.0,115.66541666666667,4800.0,111.94,32.25
73,2025-07-07,2025-07-07 10:40:00+08:00,2025-07-07 10:41:00+08:00,123257,136.602,1671613.8500000238,136.63673777995945,12234,300866,115.69,1086786.0,115.61553191489362,9400.0,111.94,32.29
74,2025-07-07,2025-07-07 10:41:00+08:00,2025-07-07 10:42:00+08:00,123257,136.323,6917688.037999988,136.51625200797244,50673,300866,115.56,532070.0,115.66739130434783,4600.0,111.94,32.12
75,2025-07-07,2025-07-07 10:42:00+08:00,2025-07-07 10:43:00+08:00,123257,136.031,1875013.247999966,136.2258971229269,13764,300866,115.61,381402.0,115.57636363636364,3300.0,111.94,31.94
76,2025-07-07,2025-07-07 10:43:00+08:00,2025-07-07 10:44:00+08:00,123257,136.057,4284049.879000008,135.9799993334394,31505,300866,115.64,1144258.0,115.58161616161617,9900.0,111.94,31.7
77,2025-07-07,2025-07-07 10:44:00+08:00,2025-07-07 10:45:00+08:00,123257,136.029,1099948.9399999976,136.04810636982037,8085,300866,115.66,208167.0,115.64833333333333,1800.0,111.94,31.69
78,2025-07-07,2025-07-07 10:45:00+08:00,2025-07-07 10:46:00+08:00,123257,136.1,1236591.1060000062,136.02366142338644,9091,300866,115.58,300578.0,115.60692307692308,2600.0,111.94,31.71
79,2025-07-07,2025-07-07 10:46:00+08:00,2025-07-07 10:47:00+08:00,123257,136.149,938821.0820000172,136.12020907641252,6897,300866,115.6,474028.0,115.61658536585365,4100.0,111.94,31.79
80,2025-07-07,2025-07-07 10:47:00+08:00,2025-07-07 10:48:00+08:00,123257,136.098,899914.9509999752,136.14447065052576,6610,300866,115.53,485314.0,115.55095238095238,4200.0,111.94,31.89
81,2025-07-07,2025-07-07 10:48:00+08:00,2025-07-07 10:49:00+08:00,123257,136.138,1429795.1410000324,136.09319826765966,10506,300866,115.78,1896572.0,115.64463414634146,16400.0,111.94,31.73
82,2025-07-07,2025-07-07 10:49:00+08:00,2025-07-07 10:50:00+08:00,123257,136.304,1188486.3370000124,136.2630517083252,8722,300866,115.88,405172.0,115.76342857142858,3500.0,111.94,31.76
83,2025-07-07,2025-07-07 10:50:00+08:00,2025-07-07 10:51:00+08:00,123257,136.272,1246704.2220000029,136.37105906803794,9142,300866,115.68,833204.0,115.72277777777778,7200.0,111.94,31.91
84,2025-07-07,2025-07-07 10:51:00+08:00,2025-07-07 10:52:00+08:00,123257,136.28,845145.9269999862,136.29187663279893,6201,300866,115.7,566647.0,115.64224489795919,4900.0,111.94,31.93
85,2025-07-07,2025-07-07 10:52:00+08:00,2025-07-07 10:53:00+08:00,123257,136.337,877897.1829999685,136.27711626823478,6442,300866,115.89,2036758.0,115.72488636363636,17600.0,111.94,31.82
86,2025-07-07,2025-07-07 10:53:00+08:00,2025-07-07 10:54:00+08:00,123257,136.29,501387.4070000053,136.28361157923493,3679,300866,115.78,115774.0,115.774,1000.0,111.94,31.77
87,2025-07-07,2025-07-07 10:54:00+08:00,2025-07-07 10:55:00+08:00,123257,136.234,826232.7030000091,136.27456754082286,6063,300866,115.77,613397.0,115.73528301886792,5300.0,111.94,31.81
88,2025-07-07,2025-07-07 10:55:00+08:00,2025-07-07 10:56:00+08:00,123257,136.2,1217777.007000029,136.18620073809316,8942,300866,115.64,1283554.0,115.63549549549549,11100.0,111.94,31.83
89,2025-07-07,2025-07-07 10:56:00+08:00,2025-07-07 10:57:00+08:00,123257,136.223,641588.2279999852,136.21830743099474,4710,300866,115.51,404659.0,115.61685714285714,3500.0,111.94,31.89
90,2025-07-07,2025-07-07 10:57:00+08:00,2025-07-07 10:58:00+08:00,123257,136.2,839948.1139999628,136.20044008431373,6167,300866,115.51,150170.0,115.51538461538462,1300.0,111.94,31.98
91,2025-07-07,2025-07-07 10:58:00+08:00,2025-07-07 10:59:00+08:00,123257,136.092,1149275.8910000324,136.1539972752082,8441,300866,115.58,254119.0,115.50863636363637,2200.0,111.94,31.95
92,2025-07-07,2025-07-07 10:59:00+08:00,2025-07-07 11:00:00+08:00,123257,136.104,562512.9039999843,136.10280764577408,4133,300866,115.53,300434.0,115.55153846153846,2600.0,111.94,31.85
93,2025-07-07,2025-07-07 11:00:00+08:00,2025-07-07 11:01:00+08:00,123257,136.102,533014.7929999828,136.1120513278812,3916,300866,115.53,242646.0,115.54571428571428,2100.0,111.94,31.86
94,2025-07-07,2025-07-07 11:01:00+08:00,2025-07-07 11:02:00+08:00,123257,136.081,871458.0680000186,136.1015255349084,6403,300866,115.5,300343.0,115.51653846153846,2600.0,111.94,31.89
95,2025-07-07,2025-07-07 11:02:00+08:00,2025-07-07 11:03:00+08:00,123257,136.071,610814.3590000272,136.0691376698657,4489,300866,115.45,450417.0,115.49153846153847,3900.0,111.94,31.88
96,2025-07-07,2025-07-07 11:03:00+08:00,2025-07-07 11:04:00+08:00,123257,136.06,479479.8930000067,136.06126362088725,3524,300866,115.55,669214.0,115.38172413793103,5800.0,111.94,32.0
97,2025-07-07,2025-07-07 11:04:00+08:00,2025-07-07 11:05:00+08:00,123257,136.105,448907.1029999852,136.07368990602765,3299,300866,115.46,207858.0,115.47666666666667,1800.0,111.94,31.91
98,2025-07-07,2025-07-07 11:05:00+08:00,2025-07-07 11:06:00+08:00,123257,136.113,525674.7009999752,136.1146299844576,3862,300866,115.4,242392.0,115.42476190476191,2100.0,111.94,32.01
99,2025-07-07,2025-07-07 11:06:00+08:00,2025-07-07 11:07:00+08:00,123257,136.02,4741996.207000017,136.03752960582986,34858,300866,115.33,392231.0,115.36205882352941,3400.0,111.94,32.0
100,2025-07-07,2025-07-07 11:07:00+08:00,2025-07-07 11:08:00+08:00,123257,136.153,1278415.1420000196,136.07399063331766,9395,300866,115.77,1980951.899999976,115.6422591943944,17130.0,111.94,31.72
101,2025-07-07,2025-07-07 11:08:00+08:00,2025-07-07 11:09:00+08:00,123257,136.125,404863.32099998,136.13427067921316,2974,300866,115.9,359127.0,115.8474193548387,3100.0,111.94,31.54
102,2025-07-07,2025-07-07 11:09:00+08:00,2025-07-07 11:10:00+08:00,123257,136.26,561246.1309999824,136.19173283183264,4121,300866,115.93,115928.0,115.928,1000.0,111.94,31.51
103,2025-07-07,2025-07-07 11:10:00+08:00,2025-07-07 11:11:00+08:00,123257,136.182,573583.7100000381,136.2431615201991,4210,300866,115.84,266466.0,115.85478260869566,2300.0,111.94,31.64
104,2025-07-07,2025-07-07 11:11:00+08:00,2025-07-07 11:12:00+08:00,123257,136.088,229140.72999995947,136.15016636955406,1683,300866,115.72,208387.0,115.77055555555556,1800.0,111.94,31.65
105,2025-07-07,2025-07-07 11:12:00+08:00,2025-07-07 11:13:00+08:00,123257,136.077,247931.18800002337,136.07639297476584,1822,300866,115.78,150425.0,115.71153846153847,1300.0,111.94,31.64
106,2025-07-07,2025-07-07 11:13:00+08:00,2025-07-07 11:14:00+08:00,123257,136.065,390512.5640000105,136.06709547038693,2870,300866,115.71,231444.0,115.722,2000.0,111.94,31.62
107,2025-07-07,2025-07-07 11:14:00+08:00,2025-07-07 11:15:00+08:00,123257,136.064,350189.04299998283,136.1014547221076,2573,300866,115.76,196644.0,115.67294117647059,1700.0,111.94,31.71
108,2025-07-07,2025-07-07 11:15:00+08:00,2025-07-07 11:16:00+08:00,123257,136.105,247525.9319999814,136.07802748762035,1819,300866,115.66,231342.0,115.671,2000.0,111.94,31.69
109,2025-07-07,2025-07-07 11:16:00+08:00,2025-07-07 11:17:00+08:00,123257,136.111,394304.280000031,136.10779426994512,2897,300866,115.65,693696.0,115.616,6000.0,111.94,31.78
110,2025-07-07,2025-07-07 11:17:00+08:00,2025-07-07 11:18:00+08:00,123257,136.123,387263.5820000172,136.12076695958427,2845,300866,115.62,289163.0,115.6652,2500.0,111.94,31.74
111,2025-07-07,2025-07-07 11:18:00+08:00,2025-07-07 11:19:00+08:00,123257,136.123,269799.5899999738,136.12491927344792,1982,300866,115.65,370060.0,115.64375,3200.0,111.94,31.77
112,2025-07-07,2025-07-07 11:19:00+08:00,2025-07-07 11:20:00+08:00,123257,136.19,522005.4819999933,136.1516645800713,3834,300866,115.64,80948.0,115.64,700.0,111.94,31.8
113,2025-07-07,2025-07-07 11:20:00+08:00,2025-07-07 11:21:00+08:00,123257,136.258,538695.2710000277,136.20613678888182,3955,300866,115.7,219745.0,115.65526315789474,1900.0,111.94,31.83
114,2025-07-07,2025-07-07 11:21:00+08:00,2025-07-07 11:22:00+08:00,123257,136.211,616883.2360000014,136.20738264517584,4529,300866,115.67,370219.0,115.6934375,3200.0,111.94,31.79
115,2025-07-07,2025-07-07 11:22:00+08:00,2025-07-07 11:23:00+08:00,123257,136.1,1118317.9249999523,136.18094556745643,8212,300866,115.69,1607383.0,115.63906474820143,13900.0,111.94,31.82
116,2025-07-07,2025-07-07 11:23:00+08:00,2025-07-07 11:24:00+08:00,123257,136.225,4475974.265000045,136.30886697932348,32837,300866,115.7,300762.0,115.67769230769231,2600.0,111.94,31.9
117,2025-07-07,2025-07-07 11:24:00+08:00,2025-07-07 11:25:00+08:00,123257,136.111,931831.2080000044,136.27247850248676,6838,300866,115.7,347148.0,115.716,3000.0,111.94,31.83
118,2025-07-07,2025-07-07 11:25:00+08:00,2025-07-07 11:26:00+08:00,123257,136.101,613588.0419999957,136.11092324755893,4508,300866,115.8,1157417.0,115.7417,10000.0,111.94,31.64
119,2025-07-07,2025-07-07 11:26:00+08:00,2025-07-07 11:27:00+08:00,123257,136.086,389369.9529999495,136.09575428170203,2861,300866,115.79,115770.0,115.77,1000.0,111.94,31.59
120,2025-07-07,2025-07-07 11:27:00+08:00,2025-07-07 11:28:00+08:00,123257,136.25,558884.9750000238,136.18054946394344,4104,300866,116.27,2286085.0,116.04492385786801,19700.0,111.94,31.36
121,2025-07-07,2025-07-07 11:28:00+08:00,2025-07-07 11:29:00+08:00,123257,136.25,257849.8790000081,136.28429122621992,1892,300866,116.31,418641.0,116.28916666666667,3600.0,111.94,31.19
122,2025-07-07,2025-07-07 11:29:00+08:00,2025-07-07 11:30:00+08:00,123257,136.263,233522.5379999876,136.24418786463687,1714,300866,116.31,802622.0,116.32202898550725,6900.0,111.94,31.11
123,2025-07-07,2025-07-07 13:00:00+08:00,2025-07-07 13:01:00+08:00,123257,136.0,3107799.600000024,136.05041369347387,22843,300866,116.27,1942230.0,116.30119760479042,16700.0,111.94,30.95
124,2025-07-07,2025-07-07 13:01:00+08:00,2025-07-07 13:02:00+08:00,123257,135.849,935964.5929999948,135.90309176709667,6887,300866,116.22,197553.0,116.20764705882353,1700.0,111.94,30.91
125,2025-07-07,2025-07-07 13:02:00+08:00,2025-07-07 13:03:00+08:00,123257,135.95,746137.2529999614,135.93318509746064,5489,300866,116.06,243953.0,116.16809523809523,2100.0,111.94,30.99
126,2025-07-07,2025-07-07 13:03:00+08:00,2025-07-07 13:04:00+08:00,123257,136.058,568601.1380000114,136.02898038277786,4180,300866,116.22,255638.0,116.19909090909091,2200.0,111.94,31.04
127,2025-07-07,2025-07-07 13:04:00+08:00,2025-07-07 13:05:00+08:00,123257,136.008,371978.932000041,136.05666861742537,2734,300866,116.18,418290.0,116.19166666666666,3600.0,111.94,31.08
128,2025-07-07,2025-07-07 13:05:00+08:00,2025-07-07 13:06:00+08:00,123257,136.059,908064.5149999856,136.0804008691721,6673,300866,116.17,522618.0,116.13733333333333,4500.0,111.94,31.16
129,2025-07-07,2025-07-07 13:06:00+08:00,2025-07-07 13:07:00+08:00,123257,136.059,633274.3199999928,136.10021921340916,4653,300866,116.09,220618.0,116.11473684210526,1900.0,111.94,31.21
130,2025-07-07,2025-07-07 13:07:00+08:00,2025-07-07 13:08:00+08:00,123257,136.157,728857.3069999814,136.13322880089305,5354,300866,116.3,2325447.0,116.27235,20000.0,111.94,31.06
131,2025-07-07,2025-07-07 13:08:00+08:00,2025-07-07 13:09:00+08:00,123257,136.225,3241018.4430000186,136.26312562539493,23785,300866,116.54,1828351.5,116.52973231357552,15690.0,111.94,30.9
132,2025-07-07,2025-07-07 13:09:00+08:00,2025-07-07 13:10:00+08:00,123257,136.3,1105884.7850000262,136.2598305815705,8116,300866,116.77,1551756.0,116.67338345864661,13300.0,111.94,30.73
133,2025-07-07,2025-07-07 13:10:00+08:00,2025-07-07 13:11:00+08:00,123257,136.358,481760.68699997663,136.32164318052537,3534,300866,116.88,2757712.0,116.8522033898305,23600.0,111.94,30.59
134,2025-07-07,2025-07-07 13:11:00+08:00,2025-07-07 13:12:00+08:00,123257,136.45,4515930.284999967,136.41645375181147,33104,300866,116.71,1436456.0,116.7850406504065,12300.0,111.94,30.76
