,symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
76,SHSE.118051,60s,118.401,118.445,118.401,118.417,7990,946283.0,0.0,0,2024-12-19 10:46:00+08:00,2024-12-19 10:47:00+08:00
77,SHSE.118051,60s,118.417,118.417,118.34,118.34,4620,546953.0,0.0,0,2024-12-19 10:47:00+08:00,2024-12-19 10:48:00+08:00
78,SHSE.118051,60s,118.345,118.345,118.261,118.291,16040,1897476.0,0.0,0,2024-12-19 10:48:00+08:00,2024-12-19 10:49:00+08:00
79,SHSE.118051,60s,118.291,118.294,118.17,118.2,16110,1905120.0,0.0,0,2024-12-19 10:49:00+08:00,2024-12-19 10:50:00+08:00
80,SHSE.118051,60s,118.28,118.361,118.239,118.342,15010,1776125.0,0.0,0,2024-12-19 10:50:00+08:00,2024-12-19 10:51:00+08:00
81,SHSE.118051,60s,118.342,118.342,118.253,118.253,5860,693242.0,0.0,0,2024-12-19 10:51:00+08:00,2024-12-19 10:52:00+08:00
82,SHSE.118051,60s,118.275,118.275,118.201,118.218,4690,554479.0,0.0,0,2024-12-19 10:52:00+08:00,2024-12-19 10:53:00+08:00
83,SHSE.118051,60s,118.218,118.275,118.2,118.275,16210,1916466.0,0.0,0,2024-12-19 10:53:00+08:00,2024-12-19 10:54:00+08:00
84,SHSE.118051,60s,118.255,118.285,118.238,118.255,7760,917759.0,0.0,0,2024-12-19 10:54:00+08:00,2024-12-19 10:55:00+08:00
85,SHSE.118051,60s,118.275,118.3,118.21,118.248,20900,2471541.0,0.0,0,2024-12-19 10:55:00+08:00,2024-12-19 10:56:00+08:00
86,SHSE.118051,60s,118.248,118.417,118.246,118.394,25390,3005280.0,0.0,0,2024-12-19 10:56:00+08:00,2024-12-19 10:57:00+08:00
87,SHSE.118051,60s,118.394,118.394,118.305,118.305,8160,966070.0,0.0,0,2024-12-19 10:57:00+08:00,2024-12-19 10:58:00+08:00
88,SHSE.118051,60s,118.311,118.311,118.196,118.196,12050,1424661.0,0.0,0,2024-12-19 10:58:00+08:00,2024-12-19 10:59:00+08:00
89,SHSE.118051,60s,118.19,118.305,118.19,118.305,10460,1236792.0,0.0,0,2024-12-19 10:59:00+08:00,2024-12-19 11:00:00+08:00
90,SHSE.118051,60s,118.301,118.305,118.2,118.202,11610,1372759.0,0.0,0,2024-12-19 11:00:00+08:00,2024-12-19 11:01:00+08:00
91,SHSE.118051,60s,118.233,118.304,118.233,118.25,8580,1014830.0,0.0,0,2024-12-19 11:01:00+08:00,2024-12-19 11:02:00+08:00
92,SHSE.118051,60s,118.25,118.275,118.231,118.275,7090,838384.0,0.0,0,2024-12-19 11:02:00+08:00,2024-12-19 11:03:00+08:00
93,SHSE.118051,60s,118.246,118.295,118.238,118.238,8760,1036058.0,0.0,0,2024-12-19 11:03:00+08:00,2024-12-19 11:04:00+08:00
94,SHSE.118051,60s,118.238,118.25,118.237,118.238,15400,1821169.0,0.0,0,2024-12-19 11:04:00+08:00,2024-12-19 11:05:00+08:00
95,SHSE.118051,60s,118.238,118.26,118.231,118.251,17870,2113440.0,0.0,0,2024-12-19 11:05:00+08:00,2024-12-19 11:06:00+08:00
96,SHSE.118051,60s,118.256,118.261,118.218,118.218,9270,1096186.0,0.0,0,2024-12-19 11:06:00+08:00,2024-12-19 11:07:00+08:00
97,SHSE.118051,60s,118.245,118.25,118.213,118.222,7850,928151.0,0.0,0,2024-12-19 11:07:00+08:00,2024-12-19 11:08:00+08:00
98,SHSE.118051,60s,118.225,118.281,118.225,118.281,11540,1364594.0,0.0,0,2024-12-19 11:08:00+08:00,2024-12-19 11:09:00+08:00
99,SHSE.118051,60s,118.298,118.3,118.242,118.242,11390,1347221.0,0.0,0,2024-12-19 11:09:00+08:00,2024-12-19 11:10:00+08:00
100,SHSE.118051,60s,118.242,118.245,118.22,118.225,9230,1091320.0,0.0,0,2024-12-19 11:10:00+08:00,2024-12-19 11:11:00+08:00
101,SHSE.118051,60s,118.225,118.26,118.223,118.223,16160,1910629.0,0.0,0,2024-12-19 11:11:00+08:00,2024-12-19 11:12:00+08:00
102,SHSE.118051,60s,118.223,118.278,118.221,118.231,9780,1156407.0,0.0,0,2024-12-19 11:12:00+08:00,2024-12-19 11:13:00+08:00
103,SHSE.118051,60s,118.265,118.289,118.232,118.289,7410,876281.0,0.0,0,2024-12-19 11:13:00+08:00,2024-12-19 11:14:00+08:00
104,SHSE.118051,60s,118.243,118.247,118.233,118.233,7740,915230.0,0.0,0,2024-12-19 11:14:00+08:00,2024-12-19 11:15:00+08:00
105,SHSE.118051,60s,118.241,118.265,118.241,118.246,9700,1147046.0,0.0,0,2024-12-19 11:15:00+08:00,2024-12-19 11:16:00+08:00
106,SHSE.118051,60s,118.274,118.289,118.242,118.242,9330,1103429.0,0.0,0,2024-12-19 11:16:00+08:00,2024-12-19 11:17:00+08:00
107,SHSE.118051,60s,118.242,118.243,118.227,118.227,4840,572269.0,0.0,0,2024-12-19 11:17:00+08:00,2024-12-19 11:18:00+08:00
108,SHSE.118051,60s,118.228,118.25,118.228,118.25,11720,1385756.0,0.0,0,2024-12-19 11:18:00+08:00,2024-12-19 11:19:00+08:00
109,SHSE.118051,60s,118.251,118.251,118.227,118.227,11000,1300691.0,0.0,0,2024-12-19 11:19:00+08:00,2024-12-19 11:20:00+08:00
110,SHSE.118051,60s,118.233,118.284,118.233,118.252,6460,763970.0,0.0,0,2024-12-19 11:20:00+08:00,2024-12-19 11:21:00+08:00
111,SHSE.118051,60s,118.252,118.26,118.252,118.257,6310,746214.0,0.0,0,2024-12-19 11:21:00+08:00,2024-12-19 11:22:00+08:00
112,SHSE.118051,60s,118.257,118.3,118.257,118.288,13460,1592131.0,0.0,0,2024-12-19 11:22:00+08:00,2024-12-19 11:23:00+08:00
113,SHSE.118051,60s,118.296,118.341,118.257,118.27,17220,2037268.0,0.0,0,2024-12-19 11:23:00+08:00,2024-12-19 11:24:00+08:00
114,SHSE.118051,60s,118.27,118.3,118.266,118.272,6330,748726.0,0.0,0,2024-12-19 11:24:00+08:00,2024-12-19 11:25:00+08:00
115,SHSE.118051,60s,118.265,118.276,118.265,118.269,4960,586630.0,0.0,0,2024-12-19 11:25:00+08:00,2024-12-19 11:26:00+08:00
116,SHSE.118051,60s,118.265,118.269,118.239,118.239,8500,1005212.0,0.0,0,2024-12-19 11:26:00+08:00,2024-12-19 11:27:00+08:00
117,SHSE.118051,60s,118.239,118.48,118.238,118.415,29530,3496047.0,0.0,0,2024-12-19 11:27:00+08:00,2024-12-19 11:28:00+08:00
118,SHSE.118051,60s,118.41,118.56,118.329,118.526,32400,3839823.0,0.0,0,2024-12-19 11:28:00+08:00,2024-12-19 11:29:00+08:00
119,SHSE.118051,60s,118.553,118.617,118.5,118.61,30630,3632520.0,0.0,0,2024-12-19 11:29:00+08:00,2024-12-19 11:30:00+08:00
120,SHSE.118051,60s,118.4,118.515,118.369,118.506,25440,3015113.0,0.0,0,2024-12-19 13:00:00+08:00,2024-12-19 13:01:00+08:00
121,SHSE.118051,60s,118.5,118.52,118.443,118.518,12660,1500226.0,0.0,0,2024-12-19 13:01:00+08:00,2024-12-19 13:02:00+08:00
122,SHSE.118051,60s,118.518,118.577,118.508,118.521,30470,3612506.0,0.0,0,2024-12-19 13:02:00+08:00,2024-12-19 13:03:00+08:00
123,SHSE.118051,60s,118.525,118.627,118.525,118.627,23930,2838100.0,0.0,0,2024-12-19 13:03:00+08:00,2024-12-19 13:04:00+08:00
124,SHSE.118051,60s,118.63,118.673,118.588,118.593,19540,2318326.0,0.0,0,2024-12-19 13:04:00+08:00,2024-12-19 13:05:00+08:00
125,SHSE.118051,60s,118.605,118.685,118.6,118.68,13440,1594633.0,0.0,0,2024-12-19 13:05:00+08:00,2024-12-19 13:06:00+08:00
126,SHSE.118051,60s,118.715,118.923,118.68,118.923,34660,4119220.0,0.0,0,2024-12-19 13:06:00+08:00,2024-12-19 13:07:00+08:00
127,SHSE.118051,60s,118.924,118.95,118.822,118.94,21770,2588400.0,0.0,0,2024-12-19 13:07:00+08:00,2024-12-19 13:08:00+08:00
128,SHSE.118051,60s,118.949,119.065,118.917,119.065,46990,5591314.0,0.0,0,2024-12-19 13:08:00+08:00,2024-12-19 13:09:00+08:00
129,SHSE.118051,60s,119.075,119.237,119.01,119.01,48200,5743756.0,0.0,0,2024-12-19 13:09:00+08:00,2024-12-19 13:10:00+08:00
130,SHSE.118051,60s,119.069,119.318,119.022,119.31,55830,6658218.0,0.0,0,2024-12-19 13:10:00+08:00,2024-12-19 13:11:00+08:00
131,SHSE.118051,60s,119.237,119.31,119.237,119.251,35040,4180008.0,0.0,0,2024-12-19 13:11:00+08:00,2024-12-19 13:12:00+08:00
132,SHSE.118051,60s,119.258,119.55,119.251,119.464,66970,7997494.0,0.0,0,2024-12-19 13:12:00+08:00,2024-12-19 13:13:00+08:00
133,SHSE.118051,60s,119.393,119.575,119.39,119.572,48120,5749601.0,0.0,0,2024-12-19 13:13:00+08:00,2024-12-19 13:14:00+08:00
134,SHSE.118051,60s,119.598,119.715,119.498,119.551,37260,4457226.0,0.0,0,2024-12-19 13:14:00+08:00,2024-12-19 13:15:00+08:00
135,SHSE.118051,60s,119.41,119.41,119.004,119.127,26700,3182566.0,0.0,0,2024-12-19 13:15:00+08:00,2024-12-19 13:16:00+08:00
136,SHSE.118051,60s,119.16,119.254,119.15,119.216,14270,1700564.0,0.0,0,2024-12-19 13:16:00+08:00,2024-12-19 13:17:00+08:00
137,SHSE.118051,60s,119.225,119.263,119.16,119.19,12350,1472282.0,0.0,0,2024-12-19 13:17:00+08:00,2024-12-19 13:18:00+08:00
138,SHSE.118051,60s,119.195,119.196,119.143,119.143,10480,1249009.0,0.0,0,2024-12-19 13:18:00+08:00,2024-12-19 13:19:00+08:00
139,SHSE.118051,60s,119.152,119.152,118.85,118.866,39770,4731613.0,0.0,0,2024-12-19 13:19:00+08:00,2024-12-19 13:20:00+08:00
140,SHSE.118051,60s,118.926,119.072,118.926,119.072,10140,1206574.0,0.0,0,2024-12-19 13:20:00+08:00,2024-12-19 13:21:00+08:00
141,SHSE.118051,60s,119.077,119.08,119.02,119.02,8440,1004823.0,0.0,0,2024-12-19 13:21:00+08:00,2024-12-19 13:22:00+08:00
142,SHSE.118051,60s,119.0,119.04,118.956,118.956,12280,1461431.0,0.0,0,2024-12-19 13:22:00+08:00,2024-12-19 13:23:00+08:00
143,SHSE.118051,60s,118.956,119.035,118.949,119.035,10210,1214759.0,0.0,0,2024-12-19 13:23:00+08:00,2024-12-19 13:24:00+08:00
144,SHSE.118051,60s,119.03,119.501,119.03,119.501,36400,4340971.0,0.0,0,2024-12-19 13:24:00+08:00,2024-12-19 13:25:00+08:00
145,SHSE.118051,60s,119.53,119.909,119.53,119.852,103410,12390301.0,0.0,0,2024-12-19 13:25:00+08:00,2024-12-19 13:26:00+08:00
146,SHSE.118051,60s,119.909,119.909,119.58,119.673,41270,4944165.0,0.0,0,2024-12-19 13:26:00+08:00,2024-12-19 13:27:00+08:00
147,SHSE.118051,60s,119.71,119.98,119.71,119.98,47420,5686656.0,0.0,0,2024-12-19 13:27:00+08:00,2024-12-19 13:28:00+08:00
148,SHSE.118051,60s,119.96,119.96,119.646,119.676,36960,4429538.0,0.0,0,2024-12-19 13:28:00+08:00,2024-12-19 13:29:00+08:00
149,SHSE.118051,60s,119.719,119.772,119.53,119.53,15740,1883767.0,0.0,0,2024-12-19 13:29:00+08:00,2024-12-19 13:30:00+08:00
150,SHSE.118051,60s,119.636,119.715,119.606,119.695,15490,1853518.0,0.0,0,2024-12-19 13:30:00+08:00,2024-12-19 13:31:00+08:00
151,SHSE.118051,60s,119.653,119.653,119.57,119.57,12450,1489065.0,0.0,0,2024-12-19 13:31:00+08:00,2024-12-19 13:32:00+08:00
152,SHSE.118051,60s,119.55,119.625,119.543,119.578,13950,1668191.0,0.0,0,2024-12-19 13:32:00+08:00,2024-12-19 13:33:00+08:00
153,SHSE.118051,60s,119.578,119.6,119.489,119.491,44890,5364483.0,0.0,0,2024-12-19 13:33:00+08:00,2024-12-19 13:34:00+08:00
154,SHSE.118051,60s,119.493,119.493,119.351,119.351,10130,1209650.0,0.0,0,2024-12-19 13:34:00+08:00,2024-12-19 13:35:00+08:00
155,SHSE.118051,60s,119.33,119.461,119.2,119.358,32940,3929446.0,0.0,0,2024-12-19 13:35:00+08:00,2024-12-19 13:36:00+08:00
156,SHSE.118051,60s,119.4,119.5,119.225,119.5,12640,1508725.0,0.0,0,2024-12-19 13:36:00+08:00,2024-12-19 13:37:00+08:00
157,SHSE.118051,60s,119.419,119.601,119.419,119.527,10510,1256435.0,0.0,0,2024-12-19 13:37:00+08:00,2024-12-19 13:38:00+08:00
158,SHSE.118051,60s,119.522,119.524,119.41,119.41,6970,832851.0,0.0,0,2024-12-19 13:38:00+08:00,2024-12-19 13:39:00+08:00
159,SHSE.118051,60s,119.426,119.426,119.254,119.3,5380,642030.0,0.0,0,2024-12-19 13:39:00+08:00,2024-12-19 13:40:00+08:00
160,SHSE.118051,60s,119.3,119.301,119.24,119.262,9980,1190369.0,0.0,0,2024-12-19 13:40:00+08:00,2024-12-19 13:41:00+08:00
161,SHSE.118051,60s,119.26,119.331,119.26,119.331,9170,1094094.0,0.0,0,2024-12-19 13:41:00+08:00,2024-12-19 13:42:00+08:00
162,SHSE.118051,60s,119.328,119.331,119.243,119.243,7900,942347.0,0.0,0,2024-12-19 13:42:00+08:00,2024-12-19 13:43:00+08:00
163,SHSE.118051,60s,119.25,119.25,119.099,119.099,10700,1275002.0,0.0,0,2024-12-19 13:43:00+08:00,2024-12-19 13:44:00+08:00
164,SHSE.118051,60s,119.06,119.074,119.03,119.06,11050,1315490.0,0.0,0,2024-12-19 13:44:00+08:00,2024-12-19 13:45:00+08:00
165,SHSE.118051,60s,119.079,119.285,119.079,119.27,14700,1752080.0,0.0,0,2024-12-19 13:45:00+08:00,2024-12-19 13:46:00+08:00
166,SHSE.118051,60s,119.21,119.225,119.139,119.14,7220,860541.0,0.0,0,2024-12-19 13:46:00+08:00,2024-12-19 13:47:00+08:00
167,SHSE.118051,60s,119.138,119.162,119.13,119.15,8220,979352.0,0.0,0,2024-12-19 13:47:00+08:00,2024-12-19 13:48:00+08:00
168,SHSE.118051,60s,119.151,119.27,119.151,119.269,11580,1380241.0,0.0,0,2024-12-19 13:48:00+08:00,2024-12-19 13:49:00+08:00
169,SHSE.118051,60s,119.269,119.29,119.26,119.289,12260,1462371.0,0.0,0,2024-12-19 13:49:00+08:00,2024-12-19 13:50:00+08:00
170,SHSE.118051,60s,119.289,119.289,119.186,119.2,7730,921779.0,0.0,0,2024-12-19 13:50:00+08:00,2024-12-19 13:51:00+08:00
171,SHSE.118051,60s,119.18,119.207,119.131,119.131,10530,1255139.0,0.0,0,2024-12-19 13:51:00+08:00,2024-12-19 13:52:00+08:00
172,SHSE.118051,60s,119.139,119.23,119.139,119.223,5880,700868.0,0.0,0,2024-12-19 13:52:00+08:00,2024-12-19 13:53:00+08:00
173,SHSE.118051,60s,119.223,119.332,119.202,119.332,15640,1865411.0,0.0,0,2024-12-19 13:53:00+08:00,2024-12-19 13:54:00+08:00
174,SHSE.118051,60s,119.321,119.353,119.23,119.256,7410,884173.0,0.0,0,2024-12-19 13:54:00+08:00,2024-12-19 13:55:00+08:00
175,SHSE.118051,60s,119.225,119.252,119.225,119.248,5250,626031.0,0.0,0,2024-12-19 13:55:00+08:00,2024-12-19 13:56:00+08:00
176,SHSE.118051,60s,119.228,119.476,119.228,119.476,23600,2817480.0,0.0,0,2024-12-19 13:56:00+08:00,2024-12-19 13:57:00+08:00
177,SHSE.118051,60s,119.414,119.414,119.166,119.25,20980,2502131.0,0.0,0,2024-12-19 13:57:00+08:00,2024-12-19 13:58:00+08:00
